Course Sections Id,Sec Name,Sec Short Title,Sec Min Cred,Sec Max Cred,Faculty First Initial & Last CSV,Sec Start Date,Sec End Date,Sec Status,Sec Printed Comments,Sec Meeting Info,Crs Desc,Course Types CSV,Corequisite,Prerequisite
99132,NURS-371-A,Health and Healing I Clinical,2,,A.Rowe Neal,8/31/16 0:00,12/15/16 0:00,A,Meets in Rochester,"08/31/2016-12/15/2016 Practicum or Clinicals Days to be Announced, Times to be AnnouncedRochester, Room ROCH","This clinical course is meant to apply the knowledge and skills learned previously, with emphasis on developing clinical decision making abilities.  Students will practice in an adult, acute-care setting and with regular opportunity to relfect on values and experiences in order to make meaning of health and healing.",,,"Prerequisites: Nurs 234, 235, 236, 237, Bio 115, 116, 152, and 243; Hlth 125,Psyc 130 and 240; Sci 240 and 250. Co-requisites: Nurs 370, 374, 377, 390, and 376 or 378. "
99497,BIO-303-A,Bioethics,2,,M.Kaehler,8/31/16 0:00,12/15/16 0:00,A,Offered credit/no credit,"08/31/2016-12/15/2016 Lecture Monday 07:00PM - 09:30PM, Valders, Room 349",This course will explore various ethical issues embedded in biomedical and environmental topics.  Students will be introduced to fundamental ethical principles from which ethical positions are derived.  Graded credit/no credit. Requires junior or senior standing. ,PBK,,"8 hours in biology at the 200-level or above, junior or senior standing, or permission of instructor. "
98787,HIST-239-A, Africa & the Two World Wars,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"This course explores the fortunes of African societies during the First and Second World Wars and introduces students to Africa's involvement in those wars. It debunks initial assumptions which regarded both wars as essentially European conflicts. Though the triggers for war originated in Europe, Africa, by dint of its colonial relationship with Europe, could not have escaped the vicissitudes of both global crises. Topics covered include the continent's military contribution in Africa, Europe and Asia, military logistics, and the wider impacts of both wars on African societies. Using selected primary and secondary sources, the course examines the military, socio-economic, political, religious, and public health consequences of both wars on Africa, and investigates the origins of African nationalism after 1945. ","HB,HIST,PBK",,
98897,MUS-116-B,Class Instruction: Piano,1,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Monday, Wednesday 12:15PM - 12:55PM, Jenson Noble Hall of Music, Room 174",Continuation of MUS 115. For majors and non-majors who have had some piano or voice. Emphasis is on developing good reading and practicing skills. Additional fees will be assessed for this course.,PRIV,,
99442,CS-160-B,Algorithms and Data Structures,4,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Olin, Room 112","A continuation of the ideas presented in CS 150 with particular emphasis on data structures, algorithms, and analysis.  Implementation of abstract data types such as stacks, queues, trees, and graphs as well as important recursive and non-recursive algorithms. Analysis of sorting and searching algorithms.",PBK,,CS 150.
98928,MUS-130-A,Private Instruction-Cello,1,2,S.Martin,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,"PRIV,PBK,LES13",,
98925,MUS-130-A,Private Instruction-Guitar,1,2,P.Lingen,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For all applied music students in their first year of study.  Non-majors and music majors in their secondary areas may repeat this course for credit in subsequent years.  Studio seminars may be required.  Additional fees will be assessed for this course.,"PRIV,PBK,LES9",,
99048,MUS-330-A,Private Instruction-Cello,1,2,S.Martin,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,"PRIV,PBK,LES13",,
98580,BIO-493-A,Senior Honors Project,0,,,8/31/16 0:00,12/15/16 0:00,P,,,"A year-long independent research project. Applications are completed on the ""Honors Program"" form available at the registrar's office, requiring the signatures of a faculty supervisor, the department head, the honors program director, and the registrar. Interdisciplinary projects require the signatures of two faculty supervisors. The project must be completed by the due date for senior projects. The completed project is evaluated by a review committee consisting of the faculty supervisor, another faculty member from the major department, and a faculty member from outside the major department. All projects must be presented publicly. Only projects awarded an ""A- or A"" qualify for ""department honors"" designation. The honors project fulfills the all-college senior project requirement.","HON,PBK",,"BIO 151, 152."
98682,EDUC-260-A,Brass Methods,2,,"M.Smith,R.Shaffer,B.Cord",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room SPER","Methods and materials of teaching brass instruments to elementary and secondary students. Includes knowledge of and proficiency on brass instruments, pedagogy, materials, assessment and grading for individual and small group studio lessons. Required for instrumental music licensure.",,,
98972,MUS-230-A,Private Instruction-Saxophone,1,2,"M.Chesher,L.Postudensek Hart",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,"PRIV,PBK,LES6",,
99058,MUS-330-A,Private Instruction-Harp,1,2,R.Brandwein,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,"PRIV,PBK,LES11",,
98697,EDUC-353-A,World Language Methods K-12,2,,E.Steding,8/31/16 0:00,12/15/16 0:00,A,Prerequisite: Admission to Teacher Education Program.,"08/31/2016-12/15/2016 Lecture Monday 06:30PM - 08:00PM, Main, Room 116A","Advanced study of K-12 teaching methods for students seeking licensure in foreign languages. Teaching methods and professional participation in the language classroom will be covered, as well as inclusion of special education students in a regular classroom and applications of technology. World language methods prepares teachers for language instruction in kindergarten through high-school classrooms. Must be taken prior to professional semester.",,,Admission to Teacher Educ Program
99378,SPAN-498-A,Language Immersion Experience,0,,,8/31/16 0:00,12/15/16 0:00,P,,,,,,
98488,ANTH-203-A,Environmental Anthropology,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"The study of the environment in anthropology addresses problems that not only threaten our ecology but also human existence on the planet. This course will demonstrate the importance of anthropological theory and practice for solving environmental problems and for understanding people's responses to them. The course will begin by laying the theoretical foundations of environmental/ecological anthropology. Then it will be structured around what are seen in anthropology as the key environmental questions arising from increased interaction and unequal exchange among widely different cultures: population growth, economic development and underdevelopment, the loss of biodiversity, environmental management, the future of indigenous peoples, environmental campaigns and collaborations within the context of the politics of natural resources, and the connections between consumption and globalization. ","HB,INTCL,ENVMJ,PBK",,
99445,CS-430-A,Computer Networks,4,,B.Miller,8/31/16 0:00,12/15/16 0:00,A,Prereq: CS 252 or CS 253; CS 260,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Olin, Room 112","Concepts, principles, protocols, and applications of computer networks with a focus on the Internet, including application layer protocols such as http, smtp; socket programming and peer-to-peer networks; transport-layer protocols such as TCP, UDP and congestion control; network layer algorithms for routing and broadcast, and multicast; link-level protocols for local area networks such as Ethernet and WIFI; and issues in network privacy and security.",,,"CS 252 or 253, CS 260."
99009,MUS-273-D,Chamber Music,1,,J.Guzman,8/31/16 0:00,12/15/16 0:00,A,Students must have formed a group with permission of instructor. This 1 credit course counts in your 36 for the year.,"08/31/2016-12/15/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR",Instruction in the literature for small ensembles. Ensembles should be approved by an instructor before registration. Open to all students regardless of major.  All ensemble members must be registered. This is a chargeable credit and will count toward the 36 credits for the year.,PBK,,
99012,MUS-273-G,Chamber Music,1,,R.Shaffer,8/31/16 0:00,12/15/16 0:00,A,Students must have formed a group with permission of instructor. This 1 credit course counts in your 36 for the year.,"08/31/2016-12/15/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR",Instruction in the literature for small ensembles. Ensembles should be approved by an instructor before registration. Open to all students regardless of major.  All ensemble members must be registered. This is a chargeable credit and will count toward the 36 credits for the year.,PBK,,
