,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status_x,days,section_title,min_credits,faculty_name,section_status_y,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab
1350,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1351,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1352,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1353,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1354,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1355,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1356,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1357,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1358,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1359,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1360,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1361,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1362,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1363,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1364,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1365,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1366,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1367,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1368,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1369,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1370,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1371,110,MUS-300-A,57619.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1372,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1373,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1374,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1375,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1376,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1377,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1378,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1379,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1380,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1381,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1382,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1383,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1384,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1385,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1386,110,MUS-300-A,57620.0,JENS,CHOIR,Y,,,,,,,W,A,M,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,19:30,21:00,,,,0.0,,,,,
1387,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1388,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1389,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1390,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1391,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1392,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1393,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1394,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1395,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1396,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1397,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1398,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1399,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1400,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1401,110,MUS-300-A,57621.0,JENS,NRH,,,Y,,,,,W,A,W,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,17:30,18:30,,,,0.0,,,,,
1402,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1403,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1404,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1405,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1406,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1407,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1408,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1409,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1410,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
1411,110,MUS-300-A,57622.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,13:30,14:30,,,,0.0,,,,,
