,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab,c_id
817,97655,MUS-273-A,59551.0,ARR,ARR,,,,,,,,W,A,,Chamber Music,1,J.Strauss,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR",Instruction in the literature for small ensembles. Ensembles should be approved by an instructor before registration. Open to all students regardless of major.  All ensemble members must be registered. This is a chargeable credit and will count toward the 36 credits for the year.,To be Announced,J,Strauss,Humanities,MUS,Music,273,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Students must have formed an ensemble with permission of the instructor. This is a chargeable credit and will count toward the 36 credits for the year.,,,,921
818,97656,MUS-273-B,59552.0,ARR,ARR,,,,,,,,W,A,,Chamber Music,1,C.Tutino,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR",Instruction in the literature for small ensembles. Ensembles should be approved by an instructor before registration. Open to all students regardless of major.  All ensemble members must be registered. This is a chargeable credit and will count toward the 36 credits for the year.,To be Announced,C,Tutino,Humanities,MUS,Music,273,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Students must have formed an ensemble with permission of the instructor. This is a chargeable credit and will count toward the 36 credits for the year.,,,,921
819,98310,ENG-485-A,59553.0,MAIN,218,,Y,,Y,,,,W,A,TR,Sem:The Short Form,4,L.Kildegaard,"02/04/2016-05/12/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Main, Room 218","Who likes short shorts?  In this seminar, we will consider the formal features and literary possibilities in the very short story, the prose poem, microfiction, and the square story.  Beginning with an examination of the historical roots of short works in parables and fables, this course then explores a wide variety contemporary work in these experimental short forms.  Since the 1980s, an international literary movement has developed around these forms, with works published by major authors on every continent.  Representative authors in the course include Borges, Calvino, Louis Jensen, Lydia Davis, W.S. Merwin, Charles Simic, and Naguib Mahfouz.",Main Building,L,Kildegaard,Humanities,ENG,English,485,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,,,,0.0,,,,,,859
820,97690,MUS-330-A,59554.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Flute,1,C.Hester,"02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their third year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required. Prerequisite:  music major or music minor with 2 semesters of 230 (Private Instruction). Additional fees will be assessed for this course.,To be Announced,C,Hester,Humanities,MUS,Music,330,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,2.0,,,  music major or music minor with 2 semesters of 230 (Private Instruction),,,555
821,98314,REL-316-A,59561.0,MAIN,111,,Y,,Y,,,,W,A,TR,Jesus and the Gospels,4,S.Burke,"02/04/2016-05/12/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Main, Room 111","An examination of the different ways in which the Jesus tradition was assimilated in the first two centuries of the Common Era. The course centers its attention on the four New Testament portraits of Jesus because they became the accepted interpretation of Jesus. Those portraits will be compared and contrasted with other ancient options available from recent discoveries. Topics studied will include: the canonical Gospels and the Synoptic problem, several non-canonical Gospels (including especially the Gospel according to Thomas), and the quest for the historical Jesus.",Main Building,S,Burke,Humanities,REL,Religion,316,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,"REL,HEPT","Religion,Human Expression Primary Text",,0.0,HE,"This course will apply toward the REL or HEPT requirement, but not both. ",,,,492
822,98188,BIO-112L-A,59569.0,SAMP,132,,Y,,,,,,W,A,T,"Insects, Humans & Environ Lab",0,K.Larsen,"02/04/2016-05/19/2016 Lab Tuesday 12:45PM - 03:00PM, Sampson Hoffland Laboratories, Room 132",,Sampson Hoffland Laboratories,K,Larsen,Sciences,BIO,Biology,112L,0,Spring 2016,2016/02/04,2016/05/19,12:45,15:00,,,,0.0,,,,,,569
823,97270,CHEM-242-B,59570.0,VALD,362,Y,,Y,,Y,,,W,A,MWF,Organic Chemistry II,4,O.Michels,"02/05/2016-05/13/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Valders, Room 362","The second of a two-course sequence that examines the structure and reactivity of compounds containing carbon. Topics include the reactivity of aromatic hydrocarbons and molecules containing the carbonyl functional group; parallels between the behavior of these compounds and biomolecules are illustrated. Emphasis is placed on reaction mechanisms and the design of multi-step organic syntheses. Three lectures per week, one three-hour lab per week.",Valders Hall of Science,O,Michels,Sciences,CHEM,Chemistry,242,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,,,,0.0,,Register for 1 lecture and 1 lab.,,,"['CHEM-242L-01', 'CHEM-242L-02', 'CHEM-242L-03', 'CHEM-242L-04']",524
824,97917,PHYS-152L-A03,59571.0,VALD,279,,,,Y,,,,W,A,R,General Physics II Lab,0,J.Perez,"02/04/2016-05/19/2016 Lab Thursday 01:30PM - 03:30PM, Valders, Room 279",,Valders Hall of Science,J,Perez,Sciences,PHYS,Physics,152L,0,Spring 2016,2016/02/04,2016/05/19,13:30,15:30,,,,0.0,,,,,,864
825,97365,EDUC-352-A,59574.0,CART,215,Y,,,,,,,W,A,M,Adv Mid/HS Art Methods (5-12),4,L.Lovelace,"02/04/2016-05/19/2016 Lecture Monday 06:00PM - 09:00PM, Center for the Arts, Room 215","Advanced study of secondary teaching methods for students seeking licensure in art, English, foreign language, math, science, and social science.  Study of special methods used to teach the individual's major subject area.  Teaching methods and professional participation in one's academic discipline will be covered, as well as inclusion of special education students in a regular classroom and applications of technology.  Students spend a minimum of forty contact hours in cooperating school classrooms in addition to on-campus meetings.  Must be taken prior to professional semester.  Required for certification in art, English, foreign language, mathematics, science, and social studies.  Not required of health, physical education and music majors.  Prerequisite: 252.",Center for the Arts,L,Lovelace,Social Sciences,EDUC,Education,352,0,Spring 2016,2016/02/04,2016/05/19,18:00,21:00,,,,0.0,,This course has a fee of $30 for transportation to Minneapolis museums and studio art materials., 252,,,556
826,97438,GER-490-A,59575.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,"R.Kath,A.Steding,E.Steding","02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","The senior project requirement gives students an opportunity to participate in independent study, to read relevant sources in their chosen area, to develop methods of research and analysis appropriate to their selected topic, and to construct a sustained argument in the language of their major. To enrich their work, students will be encouraged to reflect on and use their study-abroad and firsthand cultural experiences as a means of contextualizing their projects. Assessment includes the paper, the process, and the required formal presentation of the project at end of term. If students have another major in addition to German, they are not required to complete a senior project in both majors. ",To be Announced,"R, A, E","Kath, Steding, Steding",Humanities,GER,German,490,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,4.0,,,,,,717
827,97441,GRK-490-A,59576.0,ARR,ARR,,,,,,,,W,A,,Senior Project,4,"P.Freeman,D.Davis","02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,To be Announced,"P, D","Freeman, Davis",Humanities,GRK,Greek,490,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,733
828,97643,MUS-230-L,59578.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Voice,1,J.Phillips,"02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,To be Announced,J,Phillips,Humanities,MUS,Music,230,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,2.0,,, music major or music minor with 2 semesters of 130 (Private Instruction),,,579
829,98316,LING-133-A,59579.0,MAIN,213,Y,,Y,,Y,,,W,A,MWF,Introduction to Syntax,4,L.Zaring,"02/05/2016-05/13/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 213","The syntax of natural languages is a beautifully complex system of subconscious rules. What are they like? This course enables students to engage in building a theory of syntax. After an introduction to the basic tools of syntactic analysis, students tackle increasingly complex sets of data from English (and, occasionally, other languages), proposing and testing competing hypotheses against each other and refining them in light of new data. By the end of the course, students are able to identify syntactic puzzles in English or another language of their choice, propose analyses in the theory they have developed, and present their research in written and oral form.",Main Building,L,Zaring,Humanities,LING,Linguistics,133,0,Spring 2016,2016/02/04,2016/05/19,09:15,10:15,"HBSSM,QUANT","Human Behavior Social Science Methods,Quantitative",,0.0,HB,,,,,743
830,97143,ACCTG-110-B,59588.0,OLIN,208,,Y,,Y,,,,W,A,TR,Intro to Accounting,2,A.Wrightsman,"03/29/2016-05/12/2016 Lecture - Second 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Olin, Room 208","A course specifically for students who have had no prior study, at any level, of bookkeeping or accounting. All aspects of the accounting cycle are covered. Open to first-year or sophomore students.",Olin,A,Wrightsman,Sciences,ACCTG,Accounting,110,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,,,,0.0,,Second seven weeks. Open to FR and SO only.,,,,602
831,97200,ART-493-A,59589.0,ARR,ARR,,,,,,,,W,A,,Studio Art: Senior Hon Proj,4,B.Moore,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","A year-long independent research project. Applications are completed on the  ""Honors Program"" form available at the registrar's office, requiring the signatures of a faculty supervisor, the department head, the honors program director, and the registrar. Interdisciplinary projects require the signatures of two faculty supervisors. The project must be completed by the due date for senior projects.  The completed project is evaluated by a review committee consisting of the faculty supervisor, another faculty member from the major department and a faculty member from outside the major department.  All projects must be presented publicly.  Only projects awarded an "" A- or A"" qualify for ""department honors"" designation.  The honors project fulfills the all-college senior project requirement.",To be Announced,B,Moore,Humanities,ART,Art,493,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Consent of department required.,,,,542
832,98319,ART-493-B,59590.0,ARR,ARR,,,,,,,,W,A,, Art History: Sen Hon Proj,4,K.Elliott,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","A year-long independent research project. Applications are completed on the  ""Honors Program"" form available at the registrar's office, requiring the signatures of a faculty supervisor, the department head, the honors program director, and the registrar. Interdisciplinary projects require the signatures of two faculty supervisors. The project must be completed by the due date for senior projects.  The completed project is evaluated by a review committee consisting of the faculty supervisor, another faculty member from the major department and a faculty member from outside the major department.  All projects must be presented publicly.  Only projects awarded an "" A- or A"" qualify for ""department honors"" designation.  The honors project fulfills the all-college senior project requirement.",To be Announced,K,Elliott,Humanities,ART,Art,493,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,542
833,98320,EDUC-226-A,59591.0,PREU,120,,Y,,Y,,,,W,A,TR,Introduction to Reading,4,B.Bohach,"02/04/2016-05/12/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Preus Library, Room 120","Based on a synthesis of research identifying characteristics of highly effective reading teachers, this course focuses on seven pillars of effective reading instruction: teacher knowledge, classroom assessment, evidence-based teaching practices, response to intervention (RTI), motivation and engagement, technology and new literacies, and family & community connections. Special attention is paid to oral language acquisition, phonemic awareness, phonics and word identification, fluency, vocabulary, comprehension and reading assessment. ",Preus Library,B,Bohach,Social Sciences,EDUC,Education,226,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,,,,0.0,,,,,,841
834,97543,MGT-490-C,59592.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,G.Patton,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,To be Announced,G,Patton,Social Sciences,MGT,Management,490,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,894
835,98321,PAID-450-A,59593.0,VALD,375,Y,,Y,,Y,,,W,A,MWF,Environ Polit & Policy,4,"E.Baack,R.Brummel","02/05/2016-05/13/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Valders, Room 375","This paideia 450 course is open only to students who completed the J-term Biology 140,240. Their experiences in that course will provide them with case studies to tie to the theoretical framework developed in Political Science 258,'Environmental Politics and Policy' (content covered in this course). Students will identify and evaluate both current and proposed policies for addressing environmental issues. Particular attention will be paid to the range of actors involved in the making of environmental policy and will emphasize the relationship among politics, economics, ethics, and science in the making of environmental policies in the U.S. and internationally. Students will reflect on how regulations are made despite scientific uncertainty, the role of scientists when setting policy, and the concept of scientific neutrality' in the political arena.",Valders Hall of Science,"E, R","Baack, Brummel",Humanities,PAID,Paideia,450,0,Spring 2016,2016/02/04,2016/05/19,13:30,14:30,HBSSM,Human Behavior Social Science Methods,,0.0,HB,Open only to students who have completed Bio 140/240.,,,,775
836,97330,DAN-491-A,59596.0,ARR,ARR,,,,,,,,W,A,,Senior Project,2,J.Hawley,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","Students will complete an individualized or collaborative senior project.  The project will include a written artist's statement, process documentation, post-project reflection/critique, and will be presented publicly.  Students will orally defend their project before the department following the public presentation.  Double majors may petition the department to accept another department's senior project in lieu of the dance senior project requirement.  If double majoring, and choice is to do senior project in a major other than dance, the dance program requests the deliberate integration of dance practice or production with the project, as well as selection of a dance faculty member for an advisory role.",To be Announced,J,Hawley,Humanities,DAN,Dance,491,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,777
837,98065,THE-491-A,59597.0,ARR,ARR,,,,,,,,W,A,,Senior Project,2,J.Hawley,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","Students will complete an individualized or collaborative senior project.  The project will include a written artist's statement, process documentation, post-project reflection/critique, and will be presented publicly.  Students will orally defend their project before the department following the public presentation.",To be Announced,J,Hawley,Humanities,THE,Theatre,491,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,776
838,98325,EDUC-380-A,59598.0,ARR,ARR,,,,,,,,W,A,,Internship in Music Education,1,J.Wilson,"02/04/2016-05/19/2016 Internship Days to be Announced, Times to be AnnouncedArranged, Room ARR","This course is an elective that provides additional practical experience in the schools in the semester prior to the student teaching experience. Students will be working with preschool students, special needs students, homeschooled students, and youth choir members on a regular basis. ",To be Announced,J,Wilson,Social Sciences,EDUC,Education,380,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Registration form available through Career Center.  Consent of instructor required.,,,,784
839,97201,AS-389-A,59601.0,ARR,ARR,,,,,,,,W,A,,Directed Research,1,G.Kopf,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR",,To be Announced,G,Kopf,Social Sciences,AS,Asian Studies,389,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,787
840,98327,REL-364-A,59602.0,ARR,ARR,,,,,,,,W,A,,Topics in Asian Religions,4,G.Kopf,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR","This course will explore one particular topic in the field of Asian religions. Likely topics include meditation theory, nationalism and religion, and theories of justice. This course is designed  for students with a particular interest in Asian studies, religious studies, or philosophy. Offered alternate years.",To be Announced,G,Kopf,Humanities,REL,Religion,364,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,REL,Religion,,0.0,,Consent of instructor,,,,669
